STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:BRM00083208,VILHENA BR,615.1,-12.694,-60.098,20150301,-9999,0,0,-9999,0,0,2,19,5,0,19,5,0,25,14,0,25,14,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,33.4,19,5,21.9,25,14,30.6,19,5,21.9,25,14,-9999,0,0
GHCND:BR000082400,FERNANDO DE NORONHA BR,59,-3.85,-32.417,20150301,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,0,18,5,0,18,5,13,0,0,10,0,0,5,0,0,91.9,0,0,357,0,0,-9999,0,0,23,18,5,-9999,0,0,24.7,18,5,-9999,0,0
GHCND:BRM00083827,CATARATAS INTERNATIONAL BR,239.9,-25.596,-54.487,20150301,39,11,3,0,11,3,2,19,6,0,19,6,0,18,4,0,18,4,7,0,0,3,0,0,1,0,0,26.9,0,0,93.2,0,0,33.1,19,6,15.5,18,4,30.7,19,6,19.6,18,4,24.7,11,3
GHCND:BR000956000,ALTA FLORESTA AERO BR,289,-9.867,-56.1,20150301,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,0,11,7,0,11,7,15,0,0,5,0,0,1,0,0,49,0,0,175.6,0,0,-9999,0,0,21.8,11,7,-9999,0,0,23,11,7,-9999,0,0
GHCND:BRM00082098,MACAPA BR,17.1,0.051,-51.072,20150301,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,0,15,15,0,15,15,1,0,0,0,0,0,0,0,0,7.1,0,0,7.1,0,0,-9999,0,0,24.5,15,15,-9999,0,0,24.5,15,15,-9999,0,0
GHCND:BR000082861,CONCEICAO DO ARAGUAIA BR,NaN,-8.25,-49.28,20150301,-9999,0,0,-9999,0,0,4,27,13,0,27,13,0,9,9,0,9,9,8,0,0,4,0,0,1,0,0,39.9,0,0,115.2,0,0,34.2,27,13,24,9,9,33.3,27,13,24,9,9,-9999,0,0
GHCND:BR038484280,CAMPINA GRANDE BR,502,-7.217,-35.883,20150301,4,20,7,0,20,7,2,14,7,0,14,7,0,18,7,0,18,7,6,0,0,1,0,0,1,0,0,63,0,0,98.8,0,0,36.1,14,7,6.8,18,7,31.2,14,7,9.6,18,7,19.1,20,7
GHCND:BRM00083566,BELO HORIZONTE CONFINS BR,0,-19.833,-43.917,20150301,87,16,4,0,16,4,0,16,4,0,16,4,0,6,2,0,6,2,7,0,0,3,0,0,1,0,0,37.1,0,0,105.9,0,0,30.5,16,4,17.7,6,2,28.8,16,4,19.2,6,2,24.1,16,4
GHCND:BRM00082193,VAL DE CANS INTERNATIONAL BR,16.5,-1.379,-48.476,20150301,35,6,3,0,6,3,0,17,3,0,17,3,0,17,3,0,17,3,23,0,0,12,0,0,6,0,0,64,0,0,396.6,0,0,31.5,17,3,22.7,17,3,30,17,3,23.6,17,3,27,6,3
GHCND:BR037041370,TERESINA AEROPORTO BR,67,-5.05,-42.817,20150301,89,12,2,0,12,2,11,17,2,0,17,2,0,13,5,0,13,5,12,0,0,7,0,0,3,0,0,38.1,0,0,197.2,0,0,34.3,17,2,21.5,13,5,32.7,17,2,23.5,13,5,28.1,12,2
GHCND:BR038983570,MACEIO AEROPORTO BR,118,-9.517,-35.783,20150301,43,3,1,0,3,1,0,17,5,0,17,5,0,16,5,0,16,5,4,0,0,2,0,0,0,0,0,23.1,0,0,51.8,0,0,31.8,17,5,19.5,16,5,30.5,17,5,21.8,16,5,26.9,3,1
GHCND:BRM00082562,MARABA BR,108.8,-5.369,-49.138,20150301,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,0,4,4,0,4,4,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,23,4,4,-9999,0,0,23,4,4,-9999,0,0
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20150401,2,13,4,22,13,4,0,11,4,0,11,4,0,4,3,0,4,3,2,0,0,1,0,0,1,0,0,25.9,0,0,38.8,0,0,30.2,11,4,7,4,3,26.4,11,4,8.3,4,3,17.2,13,4
GHCND:BR038837530,PAULO AFONSO BR,269,-9.4,-38.217,20150401,-9999,0,0,-9999,0,0,1,7,7,0,7,7,0,16,5,0,16,5,2,0,0,1,0,0,1,0,0,37.1,0,0,43.2,0,0,35.6,7,7,23,16,5,35.6,7,7,23.9,16,5,-9999,0,0
GHCND:BR00E3-0520,SAO PAULO AEROPORT BR,802,-23.617,-46.65,20150401,19,15,7,0,15,7,0,15,4,0,15,4,0,17,7,0,17,7,2,0,0,0,0,0,0,0,0,10.9,0,0,23.4,0,0,29.1,15,4,14.8,17,7,26.5,15,4,17.9,17,7,21.4,15,7
GHCND:BR000352000,ALTAMIRA BR,112,-3.2,-52.2,20150401,2,1,1,0,1,1,12,10,3,0,10,3,0,1,1,0,1,1,12,0,0,8,0,0,4,0,0,49,0,0,258.1,0,0,33.2,10,3,9.4,1,1,32.2,10,3,9.4,1,1,20.1,1,1
GHCND:BRM00083208,VILHENA BR,615.1,-12.694,-60.098,20150401,8,14,14,0,14,14,2,14,3,0,14,3,0,14,14,0,14,14,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,32.6,14,3,21.9,14,14,31,14,3,21.9,14,14,26,14,14
GHCND:BR000082400,FERNANDO DE NORONHA BR,59,-3.85,-32.417,20150401,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,0,13,3,0,13,3,15,0,0,8,0,0,7,0,0,69.1,0,0,422.8,0,0,-9999,0,0,22,13,3,-9999,0,0,24.8,13,3,-9999,0,0
GHCND:BRM00083827,CATARATAS INTERNATIONAL BR,239.9,-25.596,-54.487,20150401,21,11,5,0,11,5,0,20,5,0,20,5,0,15,5,0,15,5,6,0,0,4,0,0,1,0,0,37.1,0,0,110.8,0,0,31,20,5,14.5,15,5,28.5,20,5,17.7,15,5,22.5,11,5
GHCND:BRM00083344,VITORIA DA CONQUISTA BR,913.8,-14.863,-40.863,20150401,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,0,20,20,0,20,20,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,16.2,20,20,-9999,0,0,16.2,20,20,-9999,0,0
